Tunnel length [m];Tunnel width [m];Tunnel height [m];Hydrauric diameter;T [K];Qdot [Kw];Critical velocity [m/s];;;;;;;;;
15;0.25;1;0.4;293;12.8;0.658403891;;;;;;;;;
15;0.25;1;0.4;293;12.85;0.659260074;;;;;;;;;
15;0.25;1;0.4;293;12.9;0.660114038;;;;;;;;;
15;0.25;1;0.4;293;12.95;0.660965799;;;;;;;;;
15;0.25;1;0.4;293;13;0.661815371;;;;;;;;;
15;0.25;1;0.4;293;13.05;0.662662767;;;;;;;;;
15;0.25;1;0.4;293;13.1;0.663508001;;;;;;;;;
15;0.25;1;0.4;293;13.15;0.664351087;;;;;;;;;
15;0.25;1;0.4;293;13.2;0.665192038;;;;;;;;;
15;0.25;1;0.4;293;13.25;0.666030869;;;;;;;;;
15;0.25;1;0.4;293;13.3;0.666867592;;;;;;;;;
15;0.25;1;0.4;293;13.35;0.667702221;;;;;;;;;
15;0.25;1;0.4;293;13.4;0.668534768;;;;;;;;;
15;0.25;1;0.4;293;13.45;0.669365247;;;;;;;;;
15;0.25;1;0.4;293;13.5;0.67019367;;;;;;;;;
15;0.25;1;0.4;293;13.55;0.67102005;;;;;;;;;
15;0.25;1;0.4;293;13.6;0.6718444;;;;;;;;;
15;0.25;1;0.4;293;13.65;0.672666732;;;;;;;;;
15;0.25;1;0.4;293;13.7;0.673487058;;;;;;;;;
15;0.25;1;0.4;293;13.75;0.67430539;;;;;;;;;
15;0.25;1;0.4;293;13.8;0.675121742;;;;;;;;;
15;0.25;1;0.4;293;13.85;0.675936123;;;;;;;;;
15;0.25;1;0.4;293;13.9;0.676748547;;;;;;;;;
15;0.25;1;0.4;293;13.95;0.677559025;;;;;;;;;
15;0.25;1;0.4;293;14;0.678367569;;;;;;;;;
15;0.25;1;0.4;293;14.05;0.67917419;;;;;;;;;
15;0.25;1;0.4;293;14.1;0.6799789;;;;;;;;;
15;0.25;1;0.4;293;14.15;0.680781709;;;;;;;;;
15;0.25;1;0.4;293;14.2;0.681582629;;;;;;;;;
15;0.25;1;0.4;293;14.25;0.682381672;;;;;;;;;
15;0.25;1;0.4;293;14.3;0.683178847;;;;;;;;;
15;0.25;1;0.4;293;14.35;0.683974167;;;;;;;;;
15;0.25;1;0.4;293;14.4;0.684767641;;;;;;;;;
15;0.25;1;0.4;293;14.45;0.685559281;;;;;;;;;
15;0.25;1;0.4;293;14.5;0.686349096;;;;;;;;;
15;0.25;1;0.4;293;14.55;0.687137098;;;;;;;;;
15;0.25;1;0.4;293;14.6;0.687923297;;;;;;;;;
15;0.25;1;0.4;293;14.65;0.688707703;;;;;;;;;
15;0.25;1;0.4;293;14.7;0.689490326;;;;;;;;;
15;0.25;1;0.4;293;14.75;0.690271176;;;;;;;;;
15;0.25;1;0.4;293;14.8;0.691050264;;;;;;;;;
15;0.25;1;0.4;293;14.85;0.691827599;;;;;;;;;
15;0.25;1;0.4;293;14.9;0.692603191;;;;;;;;;
15;0.25;1;0.4;293;14.95;0.69337705;;;;;;;;;
15;0.25;1;0.4;293;15;0.694149186;;;;;;;;;
15;0.25;1;0.4;293;15.05;0.694919607;;;;;;;;;
15;0.25;1;0.4;293;15.1;0.695688324;;;;;;;;;
15;0.25;1;0.4;293;15.15;0.696455346;;;;;;;;;
15;0.25;1;0.4;293;15.2;0.697220682;;;;;;;;;
15;0.25;1;0.4;293;15.25;0.697984342;;;;;;;;;
15;0.25;1;0.4;293;15.3;0.698746334;;;;;;;;;
15;0.25;1;0.4;293;15.35;0.699506668;;;;;;;;;
15;0.25;1;0.4;293;15.4;0.700265353;;;;;;;;;
15;0.25;1;0.4;293;15.45;0.701022397;;;;;;;;;
15;0.25;1;0.4;293;15.5;0.701777809;;;;;;;;;
15;0.25;1;0.4;293;15.55;0.702531599;;;;;;;;;
15;0.25;1;0.4;293;15.6;0.703283775;;;;;;;;;
15;0.25;1;0.4;293;15.65;0.704034345;;;;;;;;;
15;0.25;1;0.4;293;15.7;0.704783319;;;;;;;;;
15;0.25;1;0.4;293;15.75;0.705530703;;;;;;;;;
15;0.25;1;0.4;293;15.8;0.706276508;;;;;;;;;
15;0.25;1;0.4;293;15.85;0.707020741;;;;;;;;;
15;0.25;1;0.4;293;15.9;0.70776341;;;;;;;;;
15;0.25;1;0.4;293;15.95;0.708504524;;;;;;;;;
15;0.25;1;0.4;293;16;0.709244091;;;;;;;;;
15;0.25;1;0.4;293;16.05;0.709982119;;;;;;;;;
15;0.25;1;0.4;293;16.1;0.710718615;;;;;;;;;
15;0.25;1;0.4;293;16.15;0.711453589;;;;;;;;;
15;0.25;1;0.4;293;16.2;0.712187046;;;;;;;;;
15;0.25;1;0.4;293;16.25;0.712918997;;;;;;;;;
15;0.25;1;0.4;293;16.3;0.713649447;;;;;;;;;
15;0.25;1;0.4;293;16.35;0.714378405;;;;;;;;;
15;0.25;1;0.4;293;16.4;0.715105878;;;;;;;;;
15;0.25;1;0.4;293;16.45;0.715831875;;;;;;;;;
15;0.25;1;0.4;293;16.5;0.716556401;;;;;;;;;
15;0.25;1;0.4;293;16.55;0.717279466;;;;;;;;;
15;0.25;1;0.4;293;16.6;0.718001075;;;;;;;;;
15;0.25;1;0.4;293;16.65;0.718721238;;;;;;;;;
15;0.25;1;0.4;293;16.7;0.719439959;;;;;;;;;
15;0.25;1;0.4;293;16.75;0.720157248;;;;;;;;;
15;0.25;1;0.4;293;16.8;0.72087311;;;;;;;;;
15;0.25;1;0.4;293;16.85;0.721587554;;;;;;;;;
15;0.25;1;0.4;293;16.9;0.722300586;;;;;;;;;
15;0.25;1;0.4;293;16.95;0.723012212;;;;;;;;;
15;0.25;1;0.4;293;17;0.723722441;;;;;;;;;
15;0.25;1;0.4;293;17.05;0.724431278;;;;;;;;;
15;0.25;1;0.4;293;17.1;0.725138731;;;;;;;;;
15;0.25;1;0.4;293;17.15;0.725844806;;;;;;;;;
15;0.25;1;0.4;293;17.2;0.72654951;;;;;;;;;
15;0.25;1;0.4;293;17.25;0.72725285;;;;;;;;;
15;0.25;1;0.4;293;17.3;0.727954832;;;;;;;;;
15;0.25;1;0.4;293;17.35;0.728655463;;;;;;;;;
15;0.25;1;0.4;293;17.4;0.729354749;;;;;;;;;
15;0.25;1;0.4;293;17.45;0.730052696;;;;;;;;;
15;0.25;1;0.4;293;17.5;0.730749312;;;;;;;;;
15;0.25;1;0.4;293;17.55;0.731444602;;;;;;;;;
15;0.25;1;0.4;293;17.6;0.732138572;;;;;;;;;
15;0.25;1;0.4;293;17.65;0.73283123;;;;;;;;;
15;0.25;1;0.4;293;17.7;0.73352258;;;;;;;;;
15;0.25;1;0.4;293;17.75;0.73421263;;;;;;;;;
15;0.25;1;0.4;293;17.8;0.734901386;;;;;;;;;
15;0.25;1;0.4;293;17.85;0.735588852;;;;;;;;;
15;0.25;1;0.4;293;17.9;0.736275036;;;;;;;;;
15;0.25;1;0.4;293;17.95;0.736959944;;;;;;;;;
15;0.25;1;0.4;293;18;0.73764358;;;;;;;;;
15;0.25;1;0.4;293;18.05;0.738325952;;;;;;;;;
15;0.25;1;0.4;293;18.1;0.739007065;;;;;;;;;
15;0.25;1;0.4;293;18.15;0.739686925;;;;;;;;;
15;0.25;1;0.4;293;18.2;0.740365537;;;;;;;;;
15;0.25;1;0.4;293;18.25;0.741042908;;;;;;;;;
15;0.25;1;0.4;293;18.3;0.741719042;;;;;;;;;
15;0.25;1;0.4;293;18.35;0.742393946;;;;;;;;;
15;0.25;1;0.4;293;18.4;0.743067625;;;;;;;;;
15;0.25;1;0.4;293;18.45;0.743740085;;;;;;;;;
15;0.25;1;0.4;293;18.5;0.744411331;;;;;;;;;
15;0.25;1;0.4;293;18.55;0.745081368;;;;;;;;;
15;0.25;1;0.4;293;18.6;0.745750203;;;;;;;;;
15;0.25;1;0.4;293;18.65;0.74641784;;;;;;;;;
15;0.25;1;0.4;293;18.7;0.747084285;;;;;;;;;
15;0.25;1;0.4;293;18.75;0.747749543;;;;;;;;;
15;0.25;1;0.4;293;18.8;0.748413619;;;;;;;;;
15;0.25;1;0.4;293;18.85;0.749076519;;;;;;;;;
15;0.25;1;0.4;293;18.9;0.749738248;;;;;;;;;
15;0.25;1;0.4;293;18.95;0.75039881;;;;;;;;;
15;0.25;1;0.4;293;19;0.751058212;;;;;;;;;
15;0.25;1;0.4;293;19.05;0.751716458;;;;;;;;;
15;0.25;1;0.4;293;19.1;0.752373553;;;;;;;;;
15;0.25;1;0.4;293;19.15;0.753029503;;;;;;;;;
15;0.25;1;0.4;293;19.2;0.753684311;;;;;;;;;
15;0.25;1;0.4;293;19.25;0.754337984;;;;;;;;;
15;0.25;1;0.4;293;19.3;0.754990526;;;;;;;;;
15;0.25;1;0.4;293;19.35;0.755641942;;;;;;;;;
15;0.25;1;0.4;293;19.4;0.756292236;;;;;;;;;
15;0.25;1;0.4;293;19.45;0.756941414;;;;;;;;;
15;0.25;1;0.4;293;19.5;0.757589481;;;;;;;;;
15;0.25;1;0.4;293;19.55;0.758236441;;;;;;;;;
15;0.25;1;0.4;293;19.6;0.758882298;;;;;;;;;
15;0.25;1;0.4;293;19.65;0.759527058;;;;;;;;;
15;0.25;1;0.4;293;19.7;0.760170726;;;;;;;;;
15;0.25;1;0.4;293;19.75;0.760813305;;;;;;;;;
15;0.25;1;0.4;293;19.8;0.7614548;;;;;;;;;
15;0.25;1;0.4;293;19.85;0.762095217;;;;;;;;;
15;0.25;1;0.4;293;19.9;0.762734559;;;;;;;;;
15;0.25;1;0.4;293;19.95;0.763372831;;;;;;;;;
15;0.25;1;0.4;293;20;0.764010037;;;;;;;;;
15;0.25;1;0.4;293;20.05;0.764646182;;;;;;;;;
15;0.25;1;0.4;293;20.1;0.765281271;;;;;;;;;
15;0.25;1;0.4;293;20.15;0.765915307;;;;;;;;;
15;0.25;1;0.4;293;20.2;0.766548295;;;;;;;;;
15;0.25;1;0.4;293;20.25;0.767180239;;;;;;;;;
15;0.25;1;0.4;293;20.3;0.767811144;;;;;;;;;
15;0.25;1;0.4;293;20.35;0.768441014;;;;;;;;;
15;0.25;1;0.4;293;20.4;0.769069853;;;;;;;;;
15;0.25;1;0.4;293;20.45;0.769697666;;;;;;;;;
15;0.25;1;0.4;293;20.5;0.770324456;;;;;;;;;
15;0.25;1;0.4;293;20.55;0.770950227;;;;;;;;;
15;0.25;1;0.4;293;20.6;0.771574985;;;;;;;;;
15;0.25;1;0.4;293;20.65;0.772198732;;;;;;;;;
15;0.25;1;0.4;293;20.7;0.772821473;;;;;;;;;
15;0.25;1;0.4;293;20.75;0.773443212;;;;;;;;;
15;0.25;1;0.4;293;20.8;0.774063953;;;;;;;;;
15;0.25;1;0.4;293;20.85;0.774683701;;;;;;;;;
15;0.25;1;0.4;293;20.9;0.775302458;;;;;;;;;
15;0.25;1;0.4;293;20.95;0.775920229;;;;;;;;;
15;0.25;1;0.4;293;21;0.776537018;;;;;;;;;
15;0.25;1;0.4;293;21.05;0.777152829;;;;;;;;;
15;0.25;1;0.4;293;21.1;0.777767665;;;;;;;;;
15;0.25;1;0.4;293;21.15;0.778381531;;;;;;;;;
15;0.25;1;0.4;293;21.2;0.77899443;;;;;;;;;
15;0.25;1;0.4;293;21.25;0.779606366;;;;;;;;;
15;0.25;1;0.4;293;21.3;0.780217343;;;;;;;;;
15;0.25;1;0.4;293;21.35;0.780827365;;;;;;;;;
15;0.25;1;0.4;293;21.4;0.781436435;;;;;;;;;
15;0.25;1;0.4;293;21.45;0.782044557;;;;;;;;;
15;0.25;1;0.4;293;21.5;0.782651735;;;;;;;;;
15;0.25;1;0.4;293;21.55;0.783257972;;;;;;;;;
15;0.25;1;0.4;293;21.6;0.783863272;;;;;;;;;
15;0.25;1;0.4;293;21.65;0.784467638;;;;;;;;;
15;0.25;1;0.4;293;21.7;0.785071075;;;;;;;;;
15;0.25;1;0.4;293;21.75;0.785673586;;;;;;;;;
15;0.25;1;0.4;293;21.8;0.786275174;;;;;;;;;
15;0.25;1;0.4;293;21.85;0.786875843;;;;;;;;;
15;0.25;1;0.4;293;21.9;0.787475596;;;;;;;;;
15;0.25;1;0.4;293;21.95;0.788074437;;;;;;;;;
15;0.25;1;0.4;293;22;0.788672369;;;;;;;;;
15;0.25;1;0.4;293;22.05;0.789269396;;;;;;;;;
15;0.25;1;0.4;293;22.1;0.789865521;;;;;;;;;
15;0.25;1;0.4;293;22.15;0.790460748;;;;;;;;;
15;0.25;1;0.4;293;22.2;0.79105508;;;;;;;;;
15;0.25;1;0.4;293;22.25;0.791648519;;;;;;;;;
15;0.25;1;0.4;293;22.3;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.35;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.4;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.45;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.5;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.55;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.6;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.65;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.7;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.75;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.8;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.85;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.9;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;22.95;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.05;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.1;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.15;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.2;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.25;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.3;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.35;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.4;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.45;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.5;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.55;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.6;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.65;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.7;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.75;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.8;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.85;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.9;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;23.95;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.05;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.1;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.15;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.2;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.25;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.3;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.35;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.4;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.45;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.5;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.55;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.6;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.65;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.7;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.75;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.8;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.85;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.9;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;24.95;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.05;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.1;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.15;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.2;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.25;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.3;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.35;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.4;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.45;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.5;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.55;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.6;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.65;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.7;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.75;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.8;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.85;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.9;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;25.95;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.05;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.1;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.15;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.2;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.25;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.3;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.35;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.4;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.45;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.5;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.55;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.6;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.65;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.7;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.75;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.8;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.85;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.9;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;26.95;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.05;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.1;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.15;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.2;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.25;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.3;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.35;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.4;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.45;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.5;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.55;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.6;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.65;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.7;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.75;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.8;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.85;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.9;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;27.95;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.05;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.1;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.15;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.2;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.25;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.3;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.35;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.4;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.45;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.5;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.55;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.6;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.65;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.7;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.75;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.8;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.85;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.9;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;28.95;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.05;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.1;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.15;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.2;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.25;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.3;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.35;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.4;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.45;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.5;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.55;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.6;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.65;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.7;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.75;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.8;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.85;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.9;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;29.95;0.791959595;;;;;;;;;
15;0.25;1;0.4;293;30;0.791959595;;;;;;;;;
